sub cond rt
9 2 0.427138
9 2 0.61046
9 1 0.418839
9 1 0.361657
9 1 0.407098
9 2 0.434958
9 2 0.397053
9 2 0.497159
9 1 0.569313
9 1 0.430138
9 1 0.432888
9 1 0.403655
9 1 0.431091
9 2 0.425857
9 2 0.428643
9 1 0.503194
9 2 0.481578
9 2 0.586312
9 1 0.46846
9 1 0.389268
9 1 0.505346
9 2 0.43278
9 1 0.427571
9 2 0.430378
9 1 0.408211
9 2 0.382487
9 2 0.427243
9 1 0.421917
9 1 0.856748
9 1 0.426341
9 1 0.425206
9 1 0.43497
9 1 0.398494
9 2 0.46422
9 2 0.470423
9 1 0.407213
9 2 0.441661
9 1 0.413854
9 2 0.447805
9 1 0.441827
9 2 0.500435
9 2 0.563888
9 2 0.385372
9 1 0.427669
9 2 0.558499
9 2 0.402915
9 1 0.494352
9 1 0.394518
9 2 0.366663
9 2 0.408155
9 1 0.428991
9 2 0.534823
9 2 0.436929
9 1 0.415077
9 1 0.37048
9 1 0.638684
9 2 0.408952
9 2 0.433567
9 2 0.436491
9 1 0.450889
9 1 0.400811
9 1 0.460255
9 2 0.381697
9 2 0.378736
9 2 0.4315
9 1 0.393259
9 1 0.413359
9 1 0.392782
9 2 0.820924
9 1 0.391796
9 1 0.460686
9 2 0.446139
9 2 0.424288
9 1 0.372091
9 1 0.418951
9 1 0.460595
9 2 0.506824
9 1 0.409233
9 2 0.425421
9 2 0.432304
9 2 0.499067
9 1 0.483173
9 1 0.388018
9 2 0.416043
9 1 0.515493
9 1 0.43399
9 1 0.432269
9 1 0.427088
9 2 0.405841
9 2 0.393285
9 2 0.372463
9 2 0.467214
9 2 0.556926
9 1 0.474413
9 2 0.597184
9 2 0.417264
9 2 0.450947
9 2 0.492383
9 2 0.460506
9 1 0.410017
9 1 0.551914
9 1 0.392168
9 2 0.396256
9 1 0.406543
9 1 0.361977
9 2 0.382377
10 2 0.493339
10 1 0.56234
10 1 0.461202
10 1 0.406692
10 1 0.538143
10 2 0.623258
10 1 0.546141
10 1 0.482611
10 1 0.574231
10 2 0.58709
10 1 0.502276
10 2 0.469725
10 2 0.56654
10 2 0.809513
10 2 0.461072
10 2 0.374593
10 1 0.547293
10 1 0.398966
10 1 0.416154
10 2 0.403573
10 2 0.597451
10 2 0.625687
10 1 0.636524
10 1 0.606767
10 2 0.706236
10 1 0.569841
10 1 0.516407
10 1 0.563842
10 2 0.525608
10 2 0.450007
10 1 0.43603
10 2 0.350135
10 1 0.404177
10 2 0.603201
10 2 0.566718
10 2 0.604163
10 1 0.471677
10 1 0.480494
10 1 0.392257
10 2 0.444364
10 2 0.44648
10 2 0.5614
10 2 0.439899
10 2 0.521041
10 2 0.48731
10 1 0.439439
10 1 0.401611
10 1 0.404976
10 1 0.455481
10 1 0.459303
10 2 0.541882
10 2 0.612019
10 1 0.509017
10 1 0.532478
10 2 0.403311
10 1 0.41477
10 2 0.477656
10 1 0.443236
10 2 0.477372
10 1 0.54213
10 2 0.555285
10 1 0.448806
10 2 0.602862
10 1 0.630396
10 2 0.482051
10 2 0.418849
10 2 0.49971
10 1 0.546792
10 2 0.585013
10 1 0.42911
10 1 0.527936
10 2 0.580264
10 1 0.503193
10 2 0.429698
10 2 0.776418
10 2 0.489427
10 2 0.425581
10 2 0.484342
10 1 0.516454
10 1 0.459967
10 2 0.541363
10 2 0.532095
10 1 0.555908
10 1 0.636134
10 1 0.542332
10 2 0.484974
10 2 0.557045
10 2 0.53859
10 1 0.456665
10 1 0.450195
10 1 0.484247
10 1 0.452369
10 1 0.517849
10 2 0.579632
10 2 0.576519
10 1 0.415444
10 2 0.531961
10 2 0.530809
10 1 0.435254
10 1 0.452413
10 1 0.517867
10 2 0.412639
10 1 0.432149
10 2 0.618877
10 1 0.509706
10 2 0.456488
10 2 0.57797
10 1 0.414815
10 1 0.578216
10 1 0.511087
10 1 0.517374
10 1 0.41212
10 1 0.443299
10 1 0.909452
10 2 0.460565
10 2 0.502028
10 2 0.501479
10 1 0.517024
10 2 0.515776
10 1 0.540999
10 2 0.405765
10 1 0.473201
10 2 0.45848
10 2 0.427912
10 2 0.606691
10 2 1.125104
10 1 0.460062
10 2 0.461512
10 2 0.550023
10 1 0.412163
10 1 0.594361
10 2 0.494533
10 2 0.436757
10 1 0.602468
10 2 0.357896
10 2 0.514352
10 1 0.465863
10 1 0.443271
10 1 0.420159
10 2 0.606959
10 2 0.698429
10 2 0.779445
10 1 0.929982
10 1 0.568986
10 1 0.690251
10 1 0.466421
10 2 0.547882
10 2 0.554511
10 2 0.712013
10 1 0.5906
10 1 0.514681
10 1 0.586206
10 2 0.590348
10 1 0.93054
10 2 0.529488
10 1 0.600289
10 2 0.626931
10 2 0.47766
10 1 1.049412
10 1 0.657168
10 1 0.457698
10 2 0.438388
10 1 0.584458
10 2 0.566064
10 2 0.625074
10 2 0.540001
10 1 0.602143
10 1 0.636562
10 2 0.606763
10 1 0.658315
10 1 0.691807
10 1 0.635982
10 1 0.529102
10 1 1.278856
10 2 0.600022
10 2 0.524197
10 2 0.37099
10 2 0.573215
10 2 0.595039
10 1 0.55813
10 2 0.504016
10 2 0.519487
10 2 0.561352
10 2 0.613885
10 2 0.553348
10 1 0.455629
10 1 0.447222
10 1 0.570652
10 2 0.759389
10 1 0.715407
10 1 0.586955
10 2 0.567093
11 1 0.419815
11 1 0.473382
11 1 0.457221
11 1 0.458646
11 2 0.564076
11 1 0.417614
11 1 0.425878
11 1 0.382069
11 2 0.353886
11 1 0.567351
11 2 0.380111
11 2 0.552875
11 2 0.603888
11 2 0.48741
11 2 0.415544
11 1 0.626951
11 1 0.397805
11 1 0.346875
11 2 0.360929
11 2 0.462799
11 2 0.544286
11 1 0.454446
11 1 0.471857
11 2 0.632651
11 1 0.395525
11 1 0.396355
11 1 0.415445
11 2 0.545754
11 2 0.495374
11 1 0.463463
11 2 0.560958
11 1 0.534405
11 2 0.447316
11 2 0.377423
11 2 0.558168
11 1 0.379633
11 1 0.520414
11 1 0.399218
11 2 0.530294
11 2 0.46512
11 2 0.580715
11 2 0.375866
11 2 0.507698
11 2 0.399165
11 1 0.37128
11 1 0.423997
11 1 0.546851
11 1 0.392043
11 1 0.454777
11 2 0.373622
11 1 0.407946
11 1 0.451367
11 2 0.419868
11 1 0.486616
11 2 0.510638
11 1 0.424208
11 2 0.594023
11 1 0.438166
11 2 0.424234
11 1 0.482989
11 2 0.539826
11 1 0.410004
11 2 0.494196
11 2 0.525365
11 2 0.518284
11 1 0.469111
11 2 0.437873
11 1 0.448059
11 1 0.554125
11 2 0.487733
11 1 0.481666
11 2 0.370406
11 2 0.511192
11 2 0.570257
11 1 0.488819
11 1 0.417013
11 2 0.49978
11 2 0.479489
11 1 0.531231
11 1 0.458515
11 1 0.555977
11 2 0.590978
11 2 0.515112
11 2 0.474612
11 1 0.51537
11 1 0.538864
11 1 0.456048
11 1 0.401509
11 1 0.484928
11 2 0.477085
11 2 0.485821
11 1 0.520105
11 2 0.397781
11 2 0.441886
11 1 0.507416
11 1 0.522876
11 1 0.457678
11 2 0.731127
11 1 0.426022
11 2 0.516769
11 1 0.516249
11 2 0.443008
11 1 0.52985
11 1 0.528708
11 1 0.391465
11 1 0.510328
11 1 0.461805
11 1 0.418373
11 1 0.477108
11 2 0.47739
11 2 0.438233
11 2 0.496336
11 1 0.536426
11 2 0.406624
11 1 0.51382
11 2 0.457817
11 1 0.467321
11 2 0.485903
11 2 0.470018
11 2 0.430819
11 2 0.457672
11 1 0.451178
11 2 0.484579
11 2 0.572761
11 1 0.377544
11 1 0.398784
11 2 0.490854
11 2 0.526498
11 1 0.400042
11 2 0.41212
11 2 0.382586
11 1 0.404334
11 1 0.390764
11 1 0.421629
11 2 0.368336
11 2 0.388043
11 2 0.41065
11 1 0.480284
11 1 0.41715
11 1 0.388898
11 1 0.384995
11 2 0.461144
11 2 0.406235
11 1 0.439054
11 1 0.441196
11 1 0.530324
11 2 0.409073
11 1 0.444523
11 2 0.390623
11 1 0.458705
11 2 0.476169
11 2 0.645038
11 1 0.456938
11 1 0.420558
11 1 0.448189
11 2 0.709127
11 1 0.404696
11 2 0.553465
11 2 0.399031
11 1 0.411037
11 1 0.47054
11 2 0.503253
11 1 0.510758
11 1 0.405243
11 1 0.496656
11 1 0.443544
11 1 0.56572
11 2 0.435205
11 2 0.445299
11 2 0.375443
11 2 0.549969
11 2 0.391755
11 1 0.635786
11 2 0.427291
11 2 0.398111
11 2 0.506333
11 2 0.69793
11 2 0.418068
11 1 0.352929
11 1 0.437513
11 2 0.511801
11 1 0.386814
11 1 0.445996
11 2 0.448008
12 2 0.707132
12 1 0.478872
12 1 0.638551
12 1 0.680825
12 1 0.633747
12 2 0.603974
12 1 0.63156
12 1 0.57656
12 1 0.559677
12 2 0.645223
12 1 0.567471
12 2 0.66835
12 2 0.540349
12 2 0.973396
12 2 0.626415
12 2 0.773317
12 1 0.770279
12 1 0.555636
12 1 0.485184
12 2 0.621354
12 2 0.439114
12 2 0.656262
12 1 0.6659
12 1 0.547467
12 2 0.665656
12 1 0.523273
12 1 0.841597
12 1 0.51594
12 2 0.668714
12 2 0.621846
12 1 0.568692
12 2 0.445575
12 1 0.580143
12 2 0.577493
12 2 0.662398
12 1 0.735488
12 1 0.669771
12 1 0.742692
12 2 0.596962
12 2 0.656201
12 2 0.557502
12 2 0.633696
12 2 0.651908
12 2 0.571376
12 1 0.600266
12 1 0.50841
12 1 0.54797
12 1 0.83744
12 1 0.61507
12 2 0.569885
12 2 0.734792
12 1 0.641278
12 1 0.643546
12 2 0.613762
12 1 0.521327
12 2 0.636086
12 1 0.649885
12 2 0.596136
12 1 0.552348
12 2 0.572921
12 1 0.521779
12 2 0.640644
12 1 0.6589
12 2 0.563988
12 2 0.529542
12 2 0.639906
12 1 0.633163
12 2 0.516041
12 1 0.683571
12 1 0.516454
12 2 0.624229
12 1 0.664679
12 2 0.633277
12 2 0.572147
12 2 0.549498
12 2 0.659694
12 2 0.541281
12 1 0.523483
12 1 0.457429
12 2 0.586882
12 2 0.470086
12 1 0.48863
12 1 0.535016
12 1 0.684227
12 2 0.575468
12 2 0.62032
12 2 0.535228
12 1 0.509445
12 1 0.524945
12 1 0.5718
12 1 0.711678
12 1 0.503261
12 2 0.438803
12 2 0.528961
12 1 0.520006
12 2 0.628079
12 1 0.598279
12 1 0.513542
12 1 0.544987
12 2 0.479216
12 1 0.560039
12 2 0.629579
12 1 0.616487
12 2 0.622035
12 2 0.712967
12 1 0.520618
12 1 0.527402
12 1 0.630271
12 1 0.640693
12 1 0.538929
12 1 0.612359
12 1 0.591924
12 2 0.785031
12 2 0.797347
12 2 0.649619
12 1 0.907879
12 2 0.778561
12 1 0.657095
12 2 0.622947
12 1 0.480843
12 2 0.776566
12 2 0.573488
12 2 0.498371
12 2 0.572795
12 1 0.673697
12 2 0.657639
12 2 0.619188
12 1 0.582093
12 1 0.54252
12 2 0.620745
12 2 0.555841
12 1 0.555284
12 2 0.552805
12 2 0.694381
12 1 0.558646
12 1 0.628187
12 1 0.509279
12 2 0.619898
12 2 0.498346
12 2 0.579381
12 1 0.588668
12 1 0.544922
12 1 0.485012
12 1 0.517231
12 2 0.57207
12 2 0.436539
12 2 0.5987
12 1 0.50691
12 1 0.570444
12 1 0.527301
12 2 0.582178
12 1 0.547056
12 2 0.656245
12 1 0.537826
12 2 0.61605
12 2 0.451602
12 1 0.549938
12 1 0.496342
12 1 0.632627
12 2 0.53311
12 1 0.779983
12 2 0.679888
12 2 0.539264
12 2 0.545468
12 1 0.591712
12 1 0.627974
12 2 0.558816
12 1 0.676337
12 1 0.613263
12 1 0.671987
12 1 0.619719
12 1 0.582497
12 2 0.627434
12 2 0.574348
12 2 0.611235
12 2 0.510273
12 2 0.624623
12 1 0.667538
12 2 0.473033
12 2 0.537882
12 2 0.573496
12 2 0.522333
12 2 0.473181
12 1 0.566258
12 1 0.864985
12 1 0.490833
12 2 0.739022
12 1 0.630503
12 1 0.57744
12 2 0.501377
13 2 0.455002
13 1 0.400653
13 1 0.451854
13 1 0.46931
13 1 0.326104
13 2 0.364875
13 1 0.402292
13 1 0.570611
13 1 0.378547
13 1 0.420057
13 2 0.430834
13 2 0.5776
13 2 0.363283
13 2 0.40066
13 2 0.500143
13 1 0.459324
13 1 0.381706
13 1 0.388015
13 2 0.423148
13 2 0.381314
13 2 0.442107
13 1 0.332204
13 1 0.410961
13 2 0.382398
13 1 0.427175
13 1 0.448391
13 2 0.546679
13 2 0.532277
13 1 0.539119
13 2 0.417247
13 1 0.415945
13 2 0.492966
13 2 0.573093
13 1 0.393949
13 1 0.478017
13 1 0.454843
13 2 0.56728
13 2 0.364115
13 2 0.582178
13 2 0.465967
13 2 0.431495
13 1 0.38627
13 1 0.430365
13 1 0.393156
13 1 0.44733
13 1 0.369217
13 2 0.393354
13 2 0.381476
13 1 0.404658
13 1 0.448118
13 2 0.442239
13 1 0.428346
13 2 0.384558
13 1 0.368756
13 2 0.357534
13 1 0.378947
13 1 0.436413
13 2 0.398579
13 1 0.650706
13 2 0.455969
13 2 0.681399
13 2 0.411731
13 1 0.359149
13 2 0.388587
13 1 0.3767
13 1 0.48547
13 2 0.439997
13 1 0.420293
13 2 0.430995
13 2 0.457865
13 2 0.433825
13 2 0.475943
13 1 0.356706
13 1 0.458156
13 2 0.483573
13 2 0.371964
13 1 0.387222
13 1 0.35476
13 1 0.360233
13 2 0.46441
13 2 0.513887
13 2 0.40932
13 1 0.419768
13 1 0.366554
13 1 0.387982
13 1 0.392071
13 1 0.372136
13 2 0.376891
13 2 0.421847
13 1 0.434541
13 2 0.419178
13 2 0.541999
13 1 0.407208
13 1 0.369586
13 1 0.390357
13 2 0.506485
13 1 0.60994
13 2 0.421454
13 1 0.408238
13 2 0.453923
13 2 0.406369
13 1 0.41785
13 1 0.46057
13 1 0.422089
13 1 0.402312
13 1 0.40576
13 1 0.405262
13 1 0.448932
13 2 0.589933
13 2 0.498084
13 2 0.410232
13 1 0.621678
13 2 0.432518
13 1 0.467437
13 2 0.558444
13 1 0.475913
13 2 0.45551
13 2 0.474093
13 2 0.397008
13 1 0.529114
13 2 0.407861
13 2 0.43531
13 1 0.453472
13 1 0.36007
13 2 0.381445
13 1 0.352507
13 2 0.461885
13 2 0.367358
13 1 0.412081
13 1 0.511539
13 1 0.392157
13 2 0.372256
13 2 0.359197
13 1 0.33494
13 1 0.361145
13 1 0.350605
13 2 0.45203
13 2 0.473421
13 2 0.410174
13 1 0.381626
13 1 0.450404
13 1 0.427865
13 1 0.413724
13 2 0.385219
13 1 0.445336
13 2 0.40959
13 1 0.783776
13 1 0.373835
13 1 0.363396
13 2 0.787642
13 1 0.455803
13 2 0.804105
13 2 0.596255
13 1 0.400407
13 1 0.483906
13 1 0.540741
13 1 0.794921
13 1 0.462259
13 1 0.419109
13 1 0.469892
13 2 0.430639
13 2 0.417428
13 2 0.372173
13 2 0.460381
13 2 0.569082
13 1 0.421908
13 2 0.451107
13 2 0.46053
13 2 0.515325
13 2 0.378768
13 2 0.39955
13 1 0.463724
13 1 0.432016
13 1 0.403877
13 2 0.455347
13 1 0.366999
13 1 0.475761
13 2 0.364532
14 2 0.540006
14 1 0.50034
14 1 0.46121
14 2 0.566701
14 1 0.492188
14 1 0.747386
14 1 0.706025
14 2 0.545553
14 1 0.639701
14 2 0.769908
14 2 0.710771
14 2 0.680038
14 2 0.624891
14 2 0.498719
14 1 0.738899
14 1 0.38557
14 1 0.575028
14 2 0.547864
14 2 0.434137
14 2 0.660255
14 1 0.485772
14 1 0.645022
14 1 0.774047
14 1 0.847023
14 1 0.5053
14 2 0.593687
14 2 0.559677
14 1 0.57313
14 2 0.417982
14 1 0.501166
14 2 0.733432
14 2 0.827358
14 2 0.678211
14 1 0.447074
14 1 0.441196
14 1 0.459293
14 2 0.56479
14 2 0.930244
14 2 0.580752
14 2 0.665926
14 2 0.635479
14 2 0.403136
14 1 0.414542
14 1 0.623817
14 1 0.4301
14 1 0.508937
14 2 0.940046
14 1 0.509751
14 1 0.52517
14 2 0.611099
14 1 0.694534
14 1 0.542165
14 2 0.444307
14 1 0.566422
14 2 0.651879
14 1 0.557438
14 2 0.874913
14 1 0.419861
14 2 0.513497
14 2 1.087984
14 2 0.547912
14 1 0.490049
14 2 0.658197
14 1 0.731704
14 1 0.578589
14 2 0.475288
14 1 0.54207
14 2 0.620233
14 2 0.887089
14 2 0.830698
14 2 0.609528
14 1 0.429039
14 2 0.682604
14 2 0.420453
14 1 0.713849
14 1 0.662841
14 1 0.768364
14 2 0.552135
14 2 0.613612
14 2 1.137117
14 1 1.670541
14 1 0.487762
14 1 0.447858
14 1 0.545989
14 1 0.472195
14 2 0.568903
14 2 0.677763
14 1 0.661051
14 2 0.614444
14 2 0.633861
14 1 0.426768
14 1 0.461536
14 1 0.686976
14 2 0.415218
14 1 0.394624
14 2 0.374701
14 1 0.451465
14 2 0.600214
14 2 0.428369
14 1 0.823163
14 1 0.466029
14 1 0.459523
14 1 0.599164
14 1 0.527288
14 2 0.799677
14 2 0.939916
14 2 0.618187
14 1 0.812072
14 2 0.791672
14 1 0.696927
14 2 0.610763
14 1 0.534294
14 2 0.556547
14 2 0.434044
14 2 0.468134
14 2 0.632438
14 1 0.52228
14 2 0.601104
14 2 0.564607
14 1 0.506094
14 1 0.434976
14 2 0.42111
14 1 0.609921
14 2 0.493419
14 2 0.469551
14 1 0.486341
14 1 0.526465
14 1 0.586182
14 2 0.605369
14 2 0.679954
14 2 0.742323
14 1 0.527186
14 1 0.782003
14 1 0.433456
14 1 0.59624
14 2 0.46438
14 2 0.467949
14 2 0.540749
14 1 0.506892
14 1 0.442461
14 1 0.452504
14 2 0.48592
14 1 0.494037
14 2 0.637154
14 1 0.439364
14 2 0.737484
14 2 0.615691
14 1 0.592702
14 1 0.611394
14 1 0.51382
14 2 0.818144
14 1 0.453002
14 2 0.927263
14 2 0.525342
14 2 0.716143
14 1 0.491687
14 1 0.555828
14 1 0.893372
14 1 0.413667
14 1 0.448086
14 1 0.620326
14 1 0.49512
14 2 0.430782
14 2 0.497553
14 2 0.763584
14 2 0.58338
14 1 0.396205
14 2 0.586664
14 2 0.62184
14 2 0.680945
14 2 1.476687
14 1 0.400518
14 1 0.442416
14 1 0.637317
14 2 0.631513
14 1 0.705457
14 1 0.504043
14 2 0.623479
15 2 0.48499
15 1 0.392557
15 1 0.574401
15 1 0.627259
15 1 0.494096
15 2 0.758241
15 1 0.443795
15 1 0.529492
15 1 0.774709
15 2 0.475682
15 1 0.644479
15 2 0.534666
15 2 0.751802
15 2 0.596433
15 2 0.592577
15 1 0.460725
15 1 0.397924
15 1 0.48083
15 2 0.473628
15 2 0.539193
15 2 0.465376
15 1 0.58679
15 1 0.486973
15 2 0.438189
15 1 0.47224
15 1 0.507771
15 1 0.483248
15 2 0.62414
15 2 0.556448
15 1 0.488981
15 2 0.449065
15 1 0.586139
15 2 0.524464
15 2 0.451267
15 1 0.413183
15 1 0.624632
15 1 0.419471
15 2 0.510234
15 2 0.397713
15 2 0.459899
15 2 0.489997
15 2 0.578134
15 2 0.447151
15 1 0.433232
15 1 0.515997
15 1 0.579491
15 1 0.822567
15 1 0.43354
15 2 0.515122
15 2 0.642601
15 1 0.454915
15 2 0.505128
15 1 0.49563
15 2 0.486338
15 1 0.495212
15 2 0.575361
15 1 0.483207
15 2 0.468024
15 1 0.580807
15 2 0.481605
15 1 0.434397
15 2 0.626642
15 2 0.485512
15 2 0.489479
15 1 0.689631
15 2 0.697896
15 1 0.474014
15 1 0.610856
15 2 0.574496
15 1 0.466424
15 2 0.531925
15 2 0.562722
15 2 0.477749
15 2 0.502502
15 2 0.469974
15 1 0.478713
15 1 0.503573
15 2 0.398013
15 2 0.429032
15 1 0.512043
15 1 0.383354
15 1 0.508086
15 2 0.487705
15 2 0.623869
15 2 0.466748
15 1 0.460161
15 1 0.557627
15 1 0.371088
15 1 0.390872
15 1 0.530972
15 2 0.409764
15 2 0.525215
15 1 0.429441
15 2 0.470755
15 2 0.551553
15 1 0.504236
15 1 0.423672
15 1 0.601483
15 2 0.556993
15 1 0.410478
15 2 0.429882
15 1 0.576664
15 2 0.481057
15 2 0.697803
15 1 0.386026
15 1 0.493167
15 1 0.501346
15 1 0.508907
15 1 0.540321
15 1 0.482642
15 1 0.483438
15 2 0.498037
15 2 0.514175
15 2 0.505641
15 1 0.793112
15 2 0.493419
15 1 0.861666
15 2 0.485387
15 1 0.445531
15 2 0.611065
15 2 0.558572
15 2 0.499023
15 2 0.432003
15 1 0.410792
15 2 0.51023
15 2 0.437719
15 1 0.463832
15 1 0.465379
15 2 0.513843
15 2 0.424127
15 1 0.415727
15 2 0.52307
15 2 0.3779
15 1 0.374659
15 1 0.38647
15 1 0.358655
15 2 0.596042
15 2 0.367129
15 1 0.461193
15 1 0.414634
15 1 0.399283
15 1 0.403423
15 2 0.485866
15 2 0.452353
15 2 0.461881
15 1 0.65529
15 1 0.536846
15 1 0.487001
15 2 0.414116
15 1 0.553574
15 2 0.391087
15 1 0.555152
15 2 0.448661
15 2 0.57077
15 1 0.459626
15 1 0.416976
15 1 0.379258
15 2 0.396073
15 1 0.408226
15 2 0.47908
15 2 0.502349
15 2 0.453805
15 1 0.463258
15 1 0.616708
15 2 0.588219
15 1 0.568414
15 1 0.548297
15 1 0.474376
15 1 0.40803
15 1 0.443433
15 2 0.493578
15 2 0.533714
15 2 0.483844
15 2 0.455976
15 1 0.425506
15 2 0.532674
15 2 0.475445
15 2 0.462279
15 2 0.479704
15 2 0.46445
15 1 0.429383
15 1 0.736301
15 1 0.456944
15 2 0.48242
15 1 0.52087
15 1 0.615636
15 2 0.571165
16 2 0.526053
16 1 0.503379
16 1 0.608642
16 1 0.572202
16 2 0.649122
16 1 0.571354
16 1 0.637704
16 1 0.555507
16 2 0.713051
16 1 0.640624
16 2 0.570841
16 2 0.57922
16 2 0.600099
16 2 0.644324
16 1 0.670537
16 1 0.463026
16 1 0.442364
16 2 0.78854
16 2 0.598372
16 2 0.777597
16 1 0.71855
16 1 1.557519
16 2 0.38743
16 1 0.399589
16 1 0.469902
16 1 0.598704
16 2 0.597481
16 2 0.614618
16 1 0.482158
16 2 0.690995
16 1 0.510639
16 2 0.739699
16 2 0.553991
16 2 0.671535
16 1 1.160447
16 1 0.510241
16 1 0.501843
16 2 0.644327
16 2 0.502494
16 2 0.608932
16 2 0.57253
16 2 0.617408
16 2 0.606207
16 1 0.521771
16 1 0.568616
16 1 0.541534
16 1 0.469448
16 1 0.462133
16 2 0.701199
16 2 0.731794
16 1 0.591708
16 1 0.507823
16 2 0.579348
16 1 0.656233
16 2 0.622976
16 1 0.70138
16 2 0.589008
16 1 0.769263
16 2 0.621276
16 1 0.760112
16 2 0.733736
16 1 0.764032
16 2 0.65397
16 2 0.586595
16 1 0.517833
16 2 0.780695
16 1 0.529637
16 1 0.512525
16 2 0.638269
16 1 1.065311
16 2 0.85807
16 2 0.963725
16 2 0.724998
16 2 0.843943
16 2 0.734277
16 1 0.580489
16 1 0.545433
16 2 0.646604
16 2 0.573433
16 1 0.559444
16 1 0.55221
16 1 0.581731
16 2 0.579049
16 2 0.679934
16 2 0.720857
16 1 0.687791
16 1 0.627841
16 1 0.478775
16 1 0.727589
16 2 0.550554
16 2 0.740092
16 1 0.459206
16 2 0.379742
16 2 0.728552
16 1 0.487516
16 1 0.55975
16 1 0.525243
16 2 0.499135
16 2 0.559324
16 1 0.492879
16 2 0.396065
16 2 0.680226
16 1 0.816668
16 1 0.515296
16 1 0.506405
16 1 0.553925
16 1 0.42992
16 1 0.496735
16 2 0.646109
16 2 0.592343
16 2 0.572592
16 1 0.961494
16 2 0.58318
16 1 0.775621
16 2 0.702271
16 1 0.565893
16 2 0.66286
16 2 0.704474
16 2 0.551079
16 2 0.650193
16 1 0.57238
16 2 0.561286
16 2 0.518808
16 1 0.50166
16 1 0.497741
16 2 0.529894
16 2 0.50833
16 1 0.401455
16 2 0.524935
16 2 0.547824
16 1 0.497989
16 1 0.505171
16 1 0.53226
16 2 1.211171
16 2 0.526592
16 2 0.559303
16 1 0.704676
16 1 0.472254
16 1 0.51431
16 1 0.401827
16 2 0.605283
16 2 0.607746
16 2 0.683309
16 1 0.444214
16 1 0.46237
16 1 0.463854
16 2 0.553358
16 1 0.477876
16 2 0.630759
16 1 0.55365
16 2 0.69518
16 2 0.663453
16 1 0.498531
16 1 0.663913
16 1 0.523159
16 2 0.734905
16 1 0.645167
16 2 0.568253
16 2 0.515001
16 2 0.698491
16 1 0.54678
16 1 0.528985
16 2 0.623832
16 1 0.562715
16 1 0.664301
16 1 0.656881
16 1 0.589968
16 1 0.866178
16 2 0.891883
16 2 0.508201
16 2 1.043784
16 2 0.49223
16 1 0.404412
16 2 0.620141
16 2 0.63901
16 2 0.536259
16 2 0.550479
16 2 0.468036
16 1 0.446339
16 1 0.603846
16 1 0.51278
16 2 0.552326
16 1 0.493385
16 2 0.629551
17 2 0.481887
17 1 0.500882
17 1 0.380722
17 1 0.545455
17 2 0.550686
17 1 0.444562
17 2 0.390655
17 1 0.362728
17 2 0.465284
17 2 0.454853
17 2 0.392423
17 2 0.500463
17 1 0.563948
17 1 0.404133
17 1 0.49795
17 2 0.433994
17 2 0.461905
17 2 0.463311
17 1 0.400817
17 1 0.340235
17 2 0.322347
17 1 0.449071
17 1 0.430716
17 2 0.480647
17 2 0.488238
17 1 0.464369
17 2 0.369836
17 1 0.415458
17 2 0.384261
17 1 0.468334
17 1 0.405109
17 2 0.66801
17 2 0.476879
17 2 0.546829
17 2 0.514718
17 2 0.458165
17 2 0.407732
17 1 0.37018
17 1 0.358908
17 1 0.404332
17 1 0.38516
17 1 0.36927
17 2 0.488815
17 2 0.488944
17 1 0.661252
17 1 0.382763
17 2 0.435547
17 1 0.397637
17 2 0.395939
17 1 0.458137
17 2 0.35559
17 2 0.611442
17 1 0.422961
17 1 0.445835
17 2 0.378071
17 2 0.510797
17 2 0.37608
17 1 0.404805
17 2 0.432238
17 1 0.507067
17 1 0.370529
17 2 0.408029
17 1 0.454973
17 2 0.438934
17 2 0.442514
17 2 0.556626
17 2 0.538134
17 1 0.600291
17 1 0.475796
17 2 0.443633
17 2 0.457378
17 1 0.469725
17 1 0.551409
17 1 0.652919
17 2 0.459598
17 2 0.59717
17 1 0.705274
17 1 0.44889
17 1 0.563003
17 1 0.40849
17 1 0.434933
17 2 0.389014
17 2 0.473155
17 1 0.372714
17 2 0.467943
17 2 0.484797
17 1 0.457917
17 1 0.395359
17 1 0.447537
17 2 0.43263
17 1 0.411411
17 2 0.502825
17 1 0.398254
17 2 0.870048
17 2 0.406964
17 1 0.370426
17 1 0.470169
17 1 0.702982
17 1 0.618625
17 1 0.397456
17 1 0.415728
17 1 0.411132
17 2 0.553678
17 2 0.74323
17 2 0.445419
17 1 0.407534
17 2 0.410941
17 1 0.392528
17 2 0.384704
17 1 0.388798
17 2 0.372304
17 2 0.377103
17 2 0.405842
17 2 0.396365
17 1 0.392447
17 2 0.444565
17 2 0.446685
17 1 0.416796
17 1 0.39034
17 2 0.501019
17 1 0.372019
17 2 0.480795
17 2 0.441623
17 1 0.379681
17 1 0.368463
17 1 0.376289
17 2 0.421064
17 2 0.376035
17 2 0.609539
17 1 0.474932
17 1 0.435736
17 1 0.392572
17 1 0.548685
17 2 0.633818
17 2 0.791092
17 2 0.47535
17 1 0.45212
17 1 0.573583
17 2 0.578236
17 1 0.583071
17 2 0.563882
17 1 0.977387
17 2 0.414489
17 2 0.385978
17 1 0.466634
17 1 0.458584
17 1 0.452389
17 2 0.555303
17 1 0.536902
17 2 0.566794
17 2 0.589076
17 2 0.465262
17 1 0.498731
17 1 0.594853
17 2 0.687018
